Day,Month,Year,Hour,CO(GT),C6H6(GT),Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday
20,9,2004,5,0.5,2.7,True,False,False,False,False,False,False
20,9,2004,6,0.9,4.7,True,False,False,False,False,False,False
20,9,2004,7,3.5,21.7,True,False,False,False,False,False,False
20,9,2004,8,3.033333,32.2,True,False,False,False,False,False,False
20,9,2004,9,5.7,27.5,True,False,False,False,False,False,False
20,9,2004,10,3.5,18.1,True,False,False,False,False,False,False
20,9,2004,11,3.7,18.6,True,False,False,False,False,False,False
20,9,2004,12,3.1,17.6,True,False,False,False,False,False,False
20,9,2004,13,3.0,16.3,True,False,False,False,False,False,False
20,9,2004,14,2.6,11.8,True,False,False,False,False,False,False
20,9,2004,15,2.4,11.9,True,False,False,False,False,False,False
20,9,2004,16,2.6,15.5,True,False,False,False,False,False,False
20,9,2004,17,5.0,28.8,True,False,False,False,False,False,False
20,9,2004,18,5.6,31.1,True,False,False,False,False,False,False
20,9,2004,19,6.5,34.9,True,False,False,False,False,False,False
20,9,2004,20,4.1,19.5,True,False,False,False,False,False,False
20,9,2004,21,2.1,11.7,True,False,False,False,False,False,False
20,9,2004,22,2.0,9.9,True,False,False,False,False,False,False
20,9,2004,23,1.4,7.7,True,False,False,False,False,False,False
21,9,2004,0,0.8,4.4,False,True,False,False,False,False,False
21,9,2004,1,0.8,4.1,False,True,False,False,False,False,False
21,9,2004,2,0.6,3.1,False,True,False,False,False,False,False
21,9,2004,3,0.5,2.4,False,True,False,False,False,False,False
21,9,2004,4,0.4,2.1,False,True,False,False,False,False,False
21,9,2004,5,0.6,3.3,False,True,False,False,False,False,False
21,9,2004,6,1.4,8.1,False,True,False,False,False,False,False
21,9,2004,7,5.6,31.4,False,True,False,False,False,False,False
21,9,2004,8,7.3,41.2,False,True,False,False,False,False,False
21,9,2004,9,5.3,27.3,False,True,False,False,False,False,False
21,9,2004,10,4.4,24.2,False,True,False,False,False,False,False
21,9,2004,11,3.1,17.0,False,True,False,False,False,False,False
21,9,2004,12,3.3,17.7,False,True,False,False,False,False,False
21,9,2004,13,3.8,19.3,False,True,False,False,False,False,False
21,9,2004,14,2.3,12.7,False,True,False,False,False,False,False
21,9,2004,15,2.6,14.6,False,True,False,False,False,False,False
21,9,2004,16,3.2,17.8,False,True,False,False,False,False,False
21,9,2004,17,5.0,26.6,False,True,False,False,False,False,False
21,9,2004,18,5.6,30.3,False,True,False,False,False,False,False
21,9,2004,19,5.4,28.7,False,True,False,False,False,False,False
21,9,2004,20,4.4,20.0,False,True,False,False,False,False,False
21,9,2004,21,2.4,11.9,False,True,False,False,False,False,False
21,9,2004,22,1.5,8.1,False,True,False,False,False,False,False
21,9,2004,23,1.3,7.7,False,True,False,False,False,False,False
22,9,2004,0,1.1,5.9,False,False,True,False,False,False,False
22,9,2004,1,1.0,5.1,False,False,True,False,False,False,False
22,9,2004,2,0.6,2.4,False,False,True,False,False,False,False
22,9,2004,3,0.5,2.4,False,False,True,False,False,False,False
22,9,2004,4,0.6,3.8,False,False,True,False,False,False,False
22,9,2004,5,0.8,5.0,False,False,True,False,False,False,False
22,9,2004,6,1.5,9.7,False,False,True,False,False,False,False
22,9,2004,7,4.1,25.9,False,False,True,False,False,False,False
22,9,2004,8,5.5,34.3,False,False,True,False,False,False,False
22,9,2004,9,5.5,29.0,False,False,True,False,False,False,False
22,9,2004,10,3.7,20.0,False,False,True,False,False,False,False
22,9,2004,11,3.3,18.3,False,False,True,False,False,False,False
22,9,2004,12,2.5,13.4,False,False,True,False,False,False,False
22,9,2004,13,2.6,14.0,False,False,True,False,False,False,False
22,9,2004,14,2.2,12.1,False,False,True,False,False,False,False
22,9,2004,15,2.6,15.3,False,False,True,False,False,False,False
22,9,2004,16,2.9,16.1,False,False,True,False,False,False,False
22,9,2004,17,5.0,27.3,False,False,True,False,False,False,False
22,9,2004,18,5.1,26.2,False,False,True,False,False,False,False
22,9,2004,19,5.2,26.7,False,False,True,False,False,False,False
22,9,2004,20,3.8,18.3,False,False,True,False,False,False,False
22,9,2004,21,2.2,11.9,False,False,True,False,False,False,False
22,9,2004,22,2.1,11.5,False,False,True,False,False,False,False
22,9,2004,23,1.8,9.6,False,False,True,False,False,False,False
23,9,2004,0,1.6,8.0,False,False,False,True,False,False,False
23,9,2004,1,1.4,6.9,False,False,False,True,False,False,False
23,9,2004,2,0.8,3.7,False,False,False,True,False,False,False
23,9,2004,3,0.5,2.4,False,False,False,True,False,False,False
23,9,2004,4,0.1,2.2,False,False,False,True,False,False,False
23,9,2004,5,0.5,2.5,False,False,False,True,False,False,False
23,9,2004,6,0.9,6.3,False,False,False,True,False,False,False
23,9,2004,7,3.2,21.6,False,False,False,True,False,False,False
23,9,2004,8,2.8,18.8,False,False,False,True,False,False,False
23,9,2004,9,2.7,18.1,False,False,False,True,False,False,False
23,9,2004,10,2.4,14.8,False,False,False,True,False,False,False
23,9,2004,11,2.7,15.9,False,False,False,True,False,False,False
23,9,2004,12,2.8,16.1,False,False,False,True,False,False,False
23,9,2004,13,2.9,17.2,False,False,False,True,False,False,False
23,9,2004,14,2.6,15.8,False,False,False,True,False,False,False
23,9,2004,15,2.6,15.1,False,False,False,True,False,False,False
23,9,2004,16,3.2,18.9,False,False,False,True,False,False,False
23,9,2004,17,4.6,25.2,False,False,False,True,False,False,False
23,9,2004,18,4.9,26.1,False,False,False,True,False,False,False
23,9,2004,19,4.7,25.6,False,False,False,True,False,False,False
23,9,2004,20,3.3,16.9,False,False,False,True,False,False,False
23,9,2004,21,2.3,12.6,False,False,False,True,False,False,False
23,9,2004,22,2.1,10.3,False,False,False,True,False,False,False
23,9,2004,23,1.7,8.9,False,False,False,True,False,False,False
24,9,2004,0,1.0,6.5,False,False,False,False,True,False,False
24,9,2004,1,0.9,5.3,False,False,False,False,True,False,False
24,9,2004,2,0.7,4.6,False,False,False,False,True,False,False
24,9,2004,3,0.4,2.0,False,False,False,False,True,False,False
24,9,2004,4,0.4,2.5,False,False,False,False,True,False,False
24,9,2004,5,0.5,2.8,False,False,False,False,True,False,False
24,9,2004,6,1.3,8.4,False,False,False,False,True,False,False
24,9,2004,7,3.5,21.1,False,False,False,False,True,False,False
24,9,2004,8,5.5,34.0,False,False,False,False,True,False,False
24,9,2004,9,5.6,29.4,False,False,False,False,True,False,False
24,9,2004,10,3.4,20.3,False,False,False,False,True,False,False
24,9,2004,11,3.2,18.4,False,False,False,False,True,False,False
24,9,2004,12,3.7,22.3,False,False,False,False,True,False,False
24,9,2004,13,4.6,26.9,False,False,False,False,True,False,False
24,9,2004,14,4.2,24.0,False,False,False,False,True,False,False
24,9,2004,15,3.3,19.3,False,False,False,False,True,False,False
24,9,2004,16,2.7,14.5,False,False,False,False,True,False,False
24,9,2004,17,2.2,11.1,False,False,False,False,True,False,False
24,9,2004,18,2.8,10.4,False,False,False,False,True,False,False
24,9,2004,19,2.9,10.5,False,False,False,False,True,False,False
24,9,2004,20,2.0,5.8,False,False,False,False,True,False,False
24,9,2004,21,0.7,2.2,False,False,False,False,True,False,False
24,9,2004,22,0.6,2.0,False,False,False,False,True,False,False
24,9,2004,23,1.2,3.8,False,False,False,False,True,False,False
25,9,2004,0,1.2,3.9,False,False,False,False,False,True,False
25,9,2004,1,1.1,3.7,False,False,False,False,False,True,False
25,9,2004,2,0.6,1.7,False,False,False,False,False,True,False
25,9,2004,3,0.3,1.0,False,False,False,False,False,True,False
25,9,2004,4,0.3,1.0,False,False,False,False,False,True,False
25,9,2004,5,0.3,0.9,False,False,False,False,False,True,False
25,9,2004,6,0.4,1.3,False,False,False,False,False,True,False
25,9,2004,7,0.6,2.1,False,False,False,False,False,True,False
25,9,2004,8,0.7,2.5,False,False,False,False,False,True,False
25,9,2004,9,1.0,4.6,False,False,False,False,False,True,False
25,9,2004,10,1.1,4.3,False,False,False,False,False,True,False
25,9,2004,11,1.5,6.5,False,False,False,False,False,True,False
25,9,2004,12,1.4,6.0,False,False,False,False,False,True,False
25,9,2004,13,1.4,6.0,False,False,False,False,False,True,False
25,9,2004,14,1.0,4.5,False,False,False,False,False,True,False
25,9,2004,15,0.9,3.9,False,False,False,False,False,True,False
25,9,2004,16,1.1,4.6,False,False,False,False,False,True,False
25,9,2004,17,1.3,6.7,False,False,False,False,False,True,False
25,9,2004,18,1.8,8.9,False,False,False,False,False,True,False
25,9,2004,19,2.4,9.8,False,False,False,False,False,True,False
25,9,2004,20,2.7,10.8,False,False,False,False,False,True,False
25,9,2004,21,1.7,7.4,False,False,False,False,False,True,False
25,9,2004,22,2.2,10.3,False,False,False,False,False,True,False
25,9,2004,23,2.8,13.8,False,False,False,False,False,True,False
26,9,2004,0,2.4,10.9,False,False,False,False,False,False,True
26,9,2004,1,2.5,11.7,False,False,False,False,False,False,True
26,9,2004,2,1.4,7.8,False,False,False,False,False,False,True
26,9,2004,3,1.4,7.7,False,False,False,False,False,False,True
26,9,2004,4,0.1,5.5,False,False,False,False,False,False,True
26,9,2004,5,0.9,4.5,False,False,False,False,False,False,True
26,9,2004,6,0.6,3.3,False,False,False,False,False,False,True
26,9,2004,7,1.0,5.4,False,False,False,False,False,False,True
26,9,2004,8,1.6,8.2,False,False,False,False,False,False,True
26,9,2004,9,0.9,3.0,False,False,False,False,False,False,True
26,9,2004,10,0.9,3.0,False,False,False,False,False,False,True
26,9,2004,11,1.0,3.5,False,False,False,False,False,False,True
26,9,2004,12,1.0,3.6,False,False,False,False,False,False,True
26,9,2004,13,0.9,4.0,False,False,False,False,False,False,True
26,9,2004,14,0.9,4.2,False,False,False,False,False,False,True
26,9,2004,15,0.9,3.1,False,False,False,False,False,False,True
26,9,2004,16,0.9,3.5,False,False,False,False,False,False,True
26,9,2004,17,2.7,10.3,False,False,False,False,False,False,True
26,9,2004,18,2.2,7.8,False,False,False,False,False,False,True
26,9,2004,19,3.3,10.7,False,False,False,False,False,False,True
26,9,2004,20,2.1,7.3,False,False,False,False,False,False,True
26,9,2004,21,1.8,7.7,False,False,False,False,False,False,True
26,9,2004,22,1.9,8.6,False,False,False,False,False,False,True
26,9,2004,23,2.3,10.0,False,False,False,False,False,False,True
27,9,2004,0,1.9,8.5,True,False,False,False,False,False,False
27,9,2004,1,1.3,5.8,True,False,False,False,False,False,False
27,9,2004,2,1.0,5.0,True,False,False,False,False,False,False
27,9,2004,3,0.6,2.9,True,False,False,False,False,False,False
27,9,2004,4,0.6,3.4,True,False,False,False,False,False,False
27,9,2004,5,0.9,5.6,True,False,False,False,False,False,False
27,9,2004,6,1.5,9.0,True,False,False,False,False,False,False
27,9,2004,7,5.5,26.9,True,False,False,False,False,False,False
27,9,2004,8,4.0,18.8,True,False,False,False,False,False,False
27,9,2004,9,1.8,8.2,True,False,False,False,False,False,False
27,9,2004,10,1.9,9.1,True,False,False,False,False,False,False
27,9,2004,11,1.7,9.2,True,False,False,False,False,False,False
27,9,2004,12,1.6,8.3,True,False,False,False,False,False,False
27,9,2004,13,1.9,9.1,True,False,False,False,False,False,False
27,9,2004,14,1.6,9.2,True,False,False,False,False,False,False
27,9,2004,15,1.8,9.6,True,False,False,False,False,False,False
27,9,2004,16,2.0,11.8,True,False,False,False,False,False,False
27,9,2004,17,3.1,17.3,True,False,False,False,False,False,False
27,9,2004,18,3.9,17.8,True,False,False,False,False,False,False
27,9,2004,19,4.3,20.9,True,False,False,False,False,False,False
27,9,2004,20,3.5,14.9,True,False,False,False,False,False,False
27,9,2004,21,2.4,11.3,True,False,False,False,False,False,False
27,9,2004,22,1.5,8.4,True,False,False,False,False,False,False
27,9,2004,23,1.3,6.8,True,False,False,False,False,False,False
28,9,2004,0,1.0,4.9,False,True,False,False,False,False,False
28,9,2004,1,0.8,3.5,False,True,False,False,False,False,False
28,9,2004,2,0.5,2.8,False,True,False,False,False,False,False
28,9,2004,3,0.4,2.1,False,True,False,False,False,False,False
28,9,2004,4,0.5,2.2,False,True,False,False,False,False,False
28,9,2004,5,0.7,3.9,False,True,False,False,False,False,False
28,9,2004,6,1.2,7.3,False,True,False,False,False,False,False
28,9,2004,7,2.4,15.5,False,True,False,False,False,False,False
28,9,2004,8,4.3,27.1,False,True,False,False,False,False,False
28,9,2004,9,4.1,21.3,False,True,False,False,False,False,False
28,9,2004,10,3.7,19.9,False,True,False,False,False,False,False
28,9,2004,11,3.4,19.4,False,True,False,False,False,False,False
28,9,2004,12,3.8,21.8,False,True,False,False,False,False,False
28,9,2004,13,4.1,21.7,False,True,False,False,False,False,False
28,9,2004,14,3.4,18.9,False,True,False,False,False,False,False
28,9,2004,15,2.3,13.0,False,True,False,False,False,False,False
28,9,2004,16,3.2,18.8,False,True,False,False,False,False,False
28,9,2004,17,4.8,26.8,False,True,False,False,False,False,False
28,9,2004,18,6.7,36.9,False,True,False,False,False,False,False
28,9,2004,19,7.5,39.3,False,True,False,False,False,False,False
28,9,2004,20,4.5,23.1,False,True,False,False,False,False,False
28,9,2004,21,2.1,11.6,False,True,False,False,False,False,False
28,9,2004,22,1.5,8.3,False,True,False,False,False,False,False
28,9,2004,23,1.1,5.7,False,True,False,False,False,False,False
29,9,2004,0,1.1,5.9,False,False,True,False,False,False,False
29,9,2004,1,0.9,4.1,False,False,True,False,False,False,False
29,9,2004,2,0.5,2.2,False,False,True,False,False,False,False
29,9,2004,3,0.4,2.0,False,False,True,False,False,False,False
29,9,2004,4,0.1,2.2,False,False,True,False,False,False,False
29,9,2004,5,0.4,2.0,False,False,True,False,False,False,False
29,9,2004,6,0.7,4.0,False,False,True,False,False,False,False
29,9,2004,7,2.0,13.4,False,False,True,False,False,False,False
29,9,2004,8,4.2,28.0,False,False,True,False,False,False,False
29,9,2004,9,5.2,28.6,False,False,True,False,False,False,False
29,9,2004,10,3.8,21.4,False,False,True,False,False,False,False
29,9,2004,11,3.7,19.1,False,False,True,False,False,False,False
29,9,2004,12,3.4,19.6,False,False,True,False,False,False,False
29,9,2004,13,3.1,15.8,False,False,True,False,False,False,False
29,9,2004,14,2.4,13.5,False,False,True,False,False,False,False
29,9,2004,15,2.8,15.9,False,False,True,False,False,False,False
29,9,2004,16,3.6,19.9,False,False,True,False,False,False,False
29,9,2004,17,4.0,21.6,False,False,True,False,False,False,False
29,9,2004,18,5.6,31.0,False,False,True,False,False,False,False
29,9,2004,19,6.3,34.1,False,False,True,False,False,False,False
29,9,2004,20,4.7,22.8,False,False,True,False,False,False,False
29,9,2004,21,1.9,12.3,False,False,True,False,False,False,False
29,9,2004,22,1.9,10.9,False,False,True,False,False,False,False
29,9,2004,23,1.2,7.1,False,False,True,False,False,False,False
30,9,2004,0,0.9,5.7,False,False,False,True,False,False,False
30,9,2004,1,0.1,5.3,False,False,False,True,False,False,False
30,9,2004,2,0.1,2.9,False,False,False,True,False,False,False
30,9,2004,3,0.1,1.9,False,False,False,True,False,False,False
30,9,2004,4,0.1,2.4,False,False,False,True,False,False,False
30,9,2004,5,0.1,4.0,False,False,False,True,False,False,False
30,9,2004,6,0.1,8.1,False,False,False,True,False,False,False
30,9,2004,7,1.966667,24.8,False,False,False,True,False,False,False
30,9,2004,8,3.8,36.3,False,False,False,True,False,False,False
30,9,2004,9,1.233333,20.9,False,False,False,True,False,False,False
30,9,2004,10,1.333333,22.2,False,False,False,True,False,False,False
30,9,2004,11,1.633333,23.5,False,False,False,True,False,False,False
30,9,2004,12,1.7,10.8,False,False,False,True,False,False,False
30,9,2004,13,1.7,11.2,False,False,False,True,False,False,False
30,9,2004,14,2.2,15.1,False,False,False,True,False,False,False
30,9,2004,15,2.8,17.4,False,False,False,True,False,False,False
30,9,2004,16,3.9,23.4,False,False,False,True,False,False,False
30,9,2004,17,6.5,35.9,False,False,False,True,False,False,False
30,9,2004,18,6.3,34.0,False,False,False,True,False,False,False
30,9,2004,19,5.7,30.1,False,False,False,True,False,False,False
30,9,2004,20,4.4,20.0,False,False,False,True,False,False,False
30,9,2004,21,1.6,10.5,False,False,False,True,False,False,False
30,9,2004,22,1.5,9.0,False,False,False,True,False,False,False
30,9,2004,23,1.7,10.7,False,False,False,True,False,False,False
1,10,2004,0,1.9,10.4,False,False,False,False,True,False,False
1,10,2004,1,1.6,9.7,False,False,False,False,True,False,False
1,10,2004,2,1.3,6.9,False,False,False,False,True,False,False
1,10,2004,3,0.8,4.0,False,False,False,False,True,False,False
1,10,2004,4,0.6,3.0,False,False,False,False,True,False,False
1,10,2004,5,0.7,4.3,False,False,False,False,True,False,False
1,10,2004,6,1.6,9.8,False,False,False,False,True,False,False
1,10,2004,7,2.9,17.2,False,False,False,False,True,False,False
1,10,2004,8,4.1,27.9,False,False,False,False,True,False,False
1,10,2004,9,3.7,20.5,False,False,False,False,True,False,False
1,10,2004,10,3.6,21.2,False,False,False,False,True,False,False
1,10,2004,11,3.4,19.9,False,False,False,False,True,False,False
1,10,2004,12,3.7,21.1,False,False,False,False,True,False,False
1,10,2004,13,4.1,22.3,False,False,False,False,True,False,False
1,10,2004,14,3.2,2.8,False,False,False,False,True,False,False
1,10,2004,15,2.4,12.9,False,False,False,False,True,False,False
1,10,2004,16,3.4,18.4,False,False,False,False,True,False,False
1,10,2004,17,5.6,26.5,False,False,False,False,True,False,False
1,10,2004,18,2.866667,29.4,False,False,False,False,True,False,False
1,10,2004,19,3.233333,33.7,False,False,False,False,True,False,False
1,10,2004,20,1.233333,19.9,False,False,False,False,True,False,False
1,10,2004,21,0.433333,13.5,False,False,False,False,True,False,False
1,10,2004,22,0.166667,11.2,False,False,False,False,True,False,False
1,10,2004,23,0.1,9.1,False,False,False,False,True,False,False
2,10,2004,0,0.166667,10.9,False,False,False,False,False,True,False
2,10,2004,1,0.1,8.4,False,False,False,False,False,True,False
2,10,2004,2,0.1,7.1,False,False,False,False,False,True,False
2,10,2004,3,0.1,4.3,False,False,False,False,False,True,False
2,10,2004,4,0.1,4.0,False,False,False,False,False,True,False
2,10,2004,5,0.1,5.8,False,False,False,False,False,True,False
2,10,2004,6,0.1,6.3,False,False,False,False,False,True,False
2,10,2004,7,0.266667,12.3,False,False,False,False,False,True,False
2,10,2004,8,0.366667,13.3,False,False,False,False,False,True,False
2,10,2004,9,0.266667,12.5,False,False,False,False,False,True,False
2,10,2004,10,0.1,10.5,False,False,False,False,False,True,False
2,10,2004,11,0.266667,12.1,False,False,False,False,False,True,False
2,10,2004,12,0.266667,12.1,False,False,False,False,False,True,False
2,10,2004,13,0.166667,11.2,False,False,False,False,False,True,False
2,10,2004,14,0.1,7.2,False,False,False,False,False,True,False
2,10,2004,15,0.1,8.7,False,False,False,False,False,True,False
2,10,2004,16,0.1,9.6,False,False,False,False,False,True,False
2,10,2004,17,0.166667,11.6,False,False,False,False,False,True,False
2,10,2004,18,0.266667,12.7,False,False,False,False,False,True,False
2,10,2004,19,1.233333,20.7,False,False,False,False,False,True,False
2,10,2004,20,0.766667,17.8,False,False,False,False,False,True,False
2,10,2004,21,0.166667,11.2,False,False,False,False,False,True,False
2,10,2004,22,0.166667,10.8,False,False,False,False,False,True,False
2,10,2004,23,0.1,9.4,False,False,False,False,False,True,False
3,10,2004,0,0.1,8.5,False,False,False,False,False,False,True
3,10,2004,1,0.1,6.5,False,False,False,False,False,False,True
3,10,2004,2,0.1,5.1,False,False,False,False,False,False,True
3,10,2004,3,0.1,4.5,False,False,False,False,False,False,True
3,10,2004,4,0.1,3.9,False,False,False,False,False,False,True
3,10,2004,5,0.1,3.3,False,False,False,False,False,False,True
3,10,2004,6,0.1,3.2,False,False,False,False,False,False,True
3,10,2004,7,0.1,5.4,False,False,False,False,False,False,True
3,10,2004,8,0.1,5.6,False,False,False,False,False,False,True
3,10,2004,9,0.1,7.5,False,False,False,False,False,False,True
3,10,2004,10,0.1,10.7,False,False,False,False,False,False,True
3,10,2004,11,0.1,8.4,False,False,False,False,False,False,True
3,10,2004,12,0.166667,11.3,False,False,False,False,False,False,True
3,10,2004,13,0.1,8.3,False,False,False,False,False,False,True
3,10,2004,14,0.1,6.0,False,False,False,False,False,False,True
3,10,2004,15,0.1,6.7,False,False,False,False,False,False,True
3,10,2004,16,0.1,6.2,False,False,False,False,False,False,True
3,10,2004,17,0.1,7.7,False,False,False,False,False,False,True
3,10,2004,18,0.166667,11.0,False,False,False,False,False,False,True
3,10,2004,19,1.233333,20.8,False,False,False,False,False,False,True
3,10,2004,20,1.333333,21.4,False,False,False,False,False,False,True
3,10,2004,21,0.1,10.4,False,False,False,False,False,False,True
3,10,2004,22,0.1,8.3,False,False,False,False,False,False,True
3,10,2004,23,0.1,7.8,False,False,False,False,False,False,True
4,10,2004,0,0.1,5.5,True,False,False,False,False,False,False
4,10,2004,1,0.1,5.2,True,False,False,False,False,False,False
4,10,2004,2,0.1,3.2,True,False,False,False,False,False,False
4,10,2004,3,0.1,2.7,True,False,False,False,False,False,False
4,10,2004,4,0.1,3.0,True,False,False,False,False,False,False
4,10,2004,5,0.1,4.0,True,False,False,False,False,False,False
4,10,2004,6,0.1,5.6,True,False,False,False,False,False,False
4,10,2004,7,0.166667,11.1,True,False,False,False,False,False,False
4,10,2004,8,1.233333,20.1,True,False,False,False,False,False,False
4,10,2004,9,1.633333,23.6,True,False,False,False,False,False,False
4,10,2004,10,1.333333,21.0,True,False,False,False,False,False,False
4,10,2004,11,1.333333,21.8,True,False,False,False,False,False,False
4,10,2004,12,1.333333,22.1,True,False,False,False,False,False,False
4,10,2004,13,0.766667,18.2,True,False,False,False,False,False,False
4,10,2004,14,0.433333,14.2,True,False,False,False,False,False,False
4,10,2004,15,0.433333,14.9,True,False,False,False,False,False,False
4,10,2004,16,1.333333,21.1,True,False,False,False,False,False,False
4,10,2004,17,2.866667,30.3,True,False,False,False,False,False,False
4,10,2004,18,3.8,41.6,True,False,False,False,False,False,False
4,10,2004,19,3.2,44.7,True,False,False,False,False,False,False
4,10,2004,20,1.333333,21.3,True,False,False,False,False,False,False
4,10,2004,21,0.1,10.0,True,False,False,False,False,False,False
4,10,2004,22,0.1,8.9,True,False,False,False,False,False,False
4,10,2004,23,0.1,7.4,True,False,False,False,False,False,False
5,10,2004,0,0.1,6.4,False,True,False,False,False,False,False
5,10,2004,1,0.1,3.7,False,True,False,False,False,False,False
5,10,2004,2,0.1,2.5,False,True,False,False,False,False,False
5,10,2004,3,0.1,2.7,False,True,False,False,False,False,False
5,10,2004,4,0.1,2.5,False,True,False,False,False,False,False
5,10,2004,5,0.1,4.1,False,True,False,False,False,False,False
5,10,2004,6,0.1,7.8,False,True,False,False,False,False,False
5,10,2004,7,3.033333,30.8,False,True,False,False,False,False,False
5,10,2004,8,2.433333,26.4,False,True,False,False,False,False,False
5,10,2004,9,1.333333,21.6,False,True,False,False,False,False,False
5,10,2004,10,1.333333,22.8,False,True,False,False,False,False,False
5,10,2004,11,1.033333,19.3,False,True,False,False,False,False,False
5,10,2004,12,2.866667,30.4,False,True,False,False,False,False,False
5,10,2004,13,1.633333,23.4,False,True,False,False,False,False,False
5,10,2004,14,0.566667,17.1,False,True,False,False,False,False,False
5,10,2004,15,0.433333,14.6,False,True,False,False,False,False,False
5,10,2004,16,1.333333,21.6,False,True,False,False,False,False,False
5,10,2004,17,3.033333,31.9,False,True,False,False,False,False,False
5,10,2004,18,3.8,40.5,False,True,False,False,False,False,False
5,10,2004,19,3.8,41.6,False,True,False,False,False,False,False
5,10,2004,20,1.633333,23.9,False,True,False,False,False,False,False
5,10,2004,21,1.233333,20.3,False,True,False,False,False,False,False
5,10,2004,22,0.266667,12.8,False,True,False,False,False,False,False
5,10,2004,23,0.1,8.7,False,True,False,False,False,False,False
6,10,2004,0,0.1,6.8,False,False,True,False,False,False,False
6,10,2004,1,0.1,5.3,False,False,True,False,False,False,False
6,10,2004,2,0.1,4.6,False,False,True,False,False,False,False
6,10,2004,3,0.1,3.2,False,False,True,False,False,False,False
6,10,2004,4,0.1,2.8,False,False,True,False,False,False,False
6,10,2004,5,0.1,3.6,False,False,True,False,False,False,False
6,10,2004,6,0.1,6.2,False,False,True,False,False,False,False
6,10,2004,7,1.966667,24.2,False,False,True,False,False,False,False
6,10,2004,8,3.033333,32.0,False,False,True,False,False,False,False
6,10,2004,9,1.966667,25.8,False,False,True,False,False,False,False
6,10,2004,10,0.566667,16.2,False,False,True,False,False,False,False
6,10,2004,11,0.766667,17.7,False,False,True,False,False,False,False
6,10,2004,12,0.566667,16.5,False,False,True,False,False,False,False
6,10,2004,13,0.766667,18.3,False,False,True,False,False,False,False
6,10,2004,14,0.433333,14.6,False,False,True,False,False,False,False
6,10,2004,15,0.566667,17.1,False,False,True,False,False,False,False
6,10,2004,16,0.566667,17.2,False,False,True,False,False,False,False
6,10,2004,17,1.966667,24.6,False,False,True,False,False,False,False
6,10,2004,18,2.433333,26.9,False,False,True,False,False,False,False
6,10,2004,19,3.2,44.0,False,False,True,False,False,False,False
6,10,2004,20,3.033333,31.0,False,False,True,False,False,False,False
6,10,2004,21,0.566667,16.8,False,False,True,False,False,False,False
6,10,2004,22,0.166667,11.0,False,False,True,False,False,False,False
6,10,2004,23,0.166667,11.4,False,False,True,False,False,False,False
7,10,2004,0,0.1,9.9,False,False,False,True,False,False,False
7,10,2004,1,0.1,5.0,False,False,False,True,False,False,False
7,10,2004,2,0.1,3.7,False,False,False,True,False,False,False
7,10,2004,3,0.1,3.1,False,False,False,True,False,False,False
7,10,2004,4,0.1,2.9,False,False,False,True,False,False,False
7,10,2004,5,0.1,4.4,False,False,False,True,False,False,False
7,10,2004,6,0.1,7.4,False,False,False,True,False,False,False
7,10,2004,7,1.033333,19.4,False,False,False,True,False,False,False
7,10,2004,8,3.8,37.1,False,False,False,True,False,False,False
7,10,2004,9,1.333333,22.2,False,False,False,True,False,False,False
7,10,2004,10,0.766667,18.5,False,False,False,True,False,False,False
7,10,2004,11,0.433333,14.0,False,False,False,True,False,False,False
7,10,2004,12,0.566667,15.5,False,False,False,True,False,False,False
7,10,2004,13,0.566667,15.7,False,False,False,True,False,False,False
7,10,2004,14,0.566667,15.7,False,False,False,True,False,False,False
7,10,2004,15,0.266667,12.7,False,False,False,True,False,False,False
7,10,2004,16,2.9,15.3,False,False,False,True,False,False,False
7,10,2004,17,5.4,28.8,False,False,False,True,False,False,False
7,10,2004,18,5.3,26.1,False,False,False,True,False,False,False
7,10,2004,19,6.7,37.1,False,False,False,True,False,False,False
7,10,2004,20,7.0,35.7,False,False,False,True,False,False,False
7,10,2004,21,2.8,16.5,False,False,False,True,False,False,False
7,10,2004,22,1.7,11.0,False,False,False,True,False,False,False
7,10,2004,23,1.7,10.8,False,False,False,True,False,False,False
8,10,2004,0,1.7,9.6,False,False,False,False,True,False,False
8,10,2004,1,1.2,6.5,False,False,False,False,True,False,False
8,10,2004,2,0.7,3.6,False,False,False,False,True,False,False
8,10,2004,3,0.7,3.3,False,False,False,False,True,False,False
8,10,2004,4,0.8,4.4,False,False,False,False,True,False,False
8,10,2004,5,0.9,5.5,False,False,False,False,True,False,False
8,10,2004,6,1.7,10.8,False,False,False,False,True,False,False
8,10,2004,7,5.7,31.2,False,False,False,False,True,False,False
8,10,2004,8,4.3,24.8,False,False,False,False,True,False,False
8,10,2004,9,3.9,24.2,False,False,False,False,True,False,False
8,10,2004,10,5.1,29.5,False,False,False,False,True,False,False
8,10,2004,11,3.7,21.0,False,False,False,False,True,False,False
8,10,2004,12,3.3,19.6,False,False,False,False,True,False,False
8,10,2004,13,3.6,21.2,False,False,False,False,True,False,False
8,10,2004,14,3.2,18.0,False,False,False,False,True,False,False
8,10,2004,15,3.5,20.5,False,False,False,False,True,False,False
8,10,2004,16,2.4,15.6,False,False,False,False,True,False,False
8,10,2004,17,2.9,19.2,False,False,False,False,True,False,False
8,10,2004,18,2.3,20.0,False,False,False,False,True,False,False
8,10,2004,19,3.1,21.1,False,False,False,False,True,False,False
